,date,PERMNO,SHRCD,EXCHCD,TICKER,PRC,VOL,RET,SHROUT
4216476,2019-12,17324,11.0,3.0,,2.16,2534.0,0.058824,12994.0
4216477,2019-12,17325,11.0,3.0,,2.29,23367.0,0.219642,28796.0
4216478,2019-12,17326,11.0,3.0,,8.43,82169.0,0.130027,10959.0
4216479,2019-12,17327,11.0,3.0,,2.02,10007.0,0.030612,16101.0
4216480,2019-12,17328,73.0,3.0,,34.3815,1965.0,0.025631,2150.0
4216481,2019-12,17330,12.0,3.0,,17.15,41149.0,1.068758,18950.0
4216482,2019-12,17332,11.0,3.0,,20.97,27561.0,0.020388,16325.0
4216483,2019-12,17334,11.0,3.0,,70.85,92334.0,-0.001972,101212.0
4216484,2019-12,17341,11.0,3.0,,46.5,487459.0,-0.107999,127957.0
4216485,2019-12,17342,11.0,3.0,,17.91,910392.0,-0.031368,253940.0
4216486,2019-12,17343,11.0,3.0,,18.51,13795.0,0.08245599999999999,11536.0
4216487,2019-12,17344,11.0,1.0,,17.84,7539.0,0.054374,14997.0
4216488,2019-12,17345,11.0,3.0,,0.67,55514.0,-0.122347,28840.0
4216489,2019-12,17346,31.0,3.0,,18.62,484054.0,0.077546,147392.0
4216490,2019-12,17349,11.0,3.0,,14.61,43157.0,1.348875,18035.0
4216491,2019-12,17350,11.0,3.0,,13.78,16237.0,0.078247,28781.0
4216492,2019-12,17351,11.0,3.0,,0.4955,28356.0,-0.0192,35150.0
4216493,2019-12,17353,73.0,3.0,,19.025,6374.0,0.064358,7600.0
4216494,2019-12,17354,12.0,-1.0,,,,,14899.0
4216495,2019-12,17357,11.0,3.0,,5.0,37941.0,0.057082000000000015,103538.0
4216496,2019-12,17358,11.0,3.0,,20.7,105328.0,0.29375,44035.0
4216497,2019-12,17359,11.0,3.0,,8.45,4517.0,0.04064,20171.0
4216498,2019-12,17360,11.0,3.0,,0.32,79166.0,0.185185,15848.0
4216499,2019-12,17361,11.0,3.0,,10.59,2339.0,0.006654,11054.0
4216500,2019-12,17362,31.0,3.0,,21.11,1205044.0,0.10235,298134.0
4216501,2019-12,17365,11.0,3.0,,4.1,2470.0,-0.014422999999999997,8472.0
4216502,2019-12,17366,11.0,3.0,,-10.325,218.0,0.002427,20800.0
4216503,2019-12,17367,11.0,3.0,,10.54,32651.0,0.030303,27500.0
4216504,2019-12,17368,11.0,3.0,,10.37,4810.0,0.060327,15703.0
4216505,2019-12,17369,11.0,3.0,,-10.525,4387.0,0.006214,12309.0
4216506,2019-12,17370,11.0,3.0,,4.66,17690.0,0.5032260000000001,16161.0
4216507,2019-12,17372,11.0,3.0,,0.7202,84682.0,-0.020802,30663.0
4216508,2019-12,17373,11.0,3.0,,4.87,7871.0,0.295213,7745.0
4216509,2019-12,17374,11.0,1.0,,10.1,20801.0,0.221282,45859.0
4216510,2019-12,17375,73.0,4.0,,32.5,3353.0,-0.008291,3800.0
4216511,2019-12,17376,73.0,4.0,,-23.28,5025.0,0.037002,700.0
4216512,2019-12,17377,73.0,4.0,,15.45,308.0,-0.157119,150.0
4216513,2019-12,17378,31.0,1.0,,11.0,16905.0,0.110781,66789.0
4216514,2019-12,17379,31.0,1.0,,6.67,45332.0,-0.061885,4220366.0
4216515,2019-12,17380,31.0,1.0,,2.57,1081.0,-0.030189,1818.0
4216516,2019-12,17381,12.0,2.0,,5.0489999999999995,2095.0,-0.118848,36121.0
4216517,2019-12,17382,11.0,1.0,,14.33,252971.0,-0.101004,93700.0
4216518,2019-12,17383,73.0,5.0,,32.205,1750.0,0.011384,2400.0
4216519,2019-12,17384,73.0,5.0,,22.45,1455.0,0.030976,2000.0
4216520,2019-12,17385,73.0,5.0,,22.13,688.0,0.004233,975.0
4216521,2019-12,17388,73.0,5.0,,24.21,825.0,0.032566000000000005,800.0
4216522,2019-12,17389,73.0,5.0,,30.42,2434.0,0.013580000000000002,3400.0
4216523,2019-12,17390,73.0,5.0,,29.4827,4045.0,0.034187,3350.0
4216524,2019-12,17391,73.0,5.0,,27.1072,8956.0,0.029216,2400.0
4216525,2019-12,17392,73.0,5.0,,32.39,558.0,-0.010823,1950.0
4216526,2019-12,17393,73.0,5.0,,24.93,2367.0,0.019165,3100.0
4216527,2019-12,17395,73.0,4.0,,30.7258,1321.0,0.018961,750.0
4216528,2019-12,17397,73.0,5.0,,99.995,43.0,0.001489,560.0
4216529,2019-12,17406,73.0,5.0,,32.4947,1004.0,0.06188200000000001,1100.0
4216530,2019-12,17407,73.0,5.0,,19.31,6997.0,-0.015687,3850.0
4216531,2019-12,17410,73.0,5.0,,25.0945,69.0,0.010551,225.0
4216532,2019-12,17411,73.0,5.0,,46.3167,1606.0,0.018308,1050.0
4216533,2019-12,17412,73.0,5.0,,28.73,1063.0,0.029748,575.0
4216534,2019-12,17413,73.0,5.0,,32.3995,620.0,0.028593,1425.0
4216535,2019-12,17414,73.0,5.0,,35.457,444.0,0.020052,1725.0
4216536,2019-12,17415,73.0,5.0,,30.66,1686.0,0.019567,2850.0
4216537,2019-12,17417,73.0,5.0,,24.2479,1108.0,0.020473,800.0
4216538,2019-12,17422,73.0,5.0,,38.63,3451.0,0.057023,3500.0
4216539,2019-12,17440,73.0,5.0,,20.73,1841.0,0.037973,2350.0
4216540,2019-12,17444,11.0,3.0,,16.2,517.0,0.16004300000000002,2145.0
4216541,2019-12,17445,73.0,5.0,,34.99,22150.0,0.025826,39650.0
4216542,2019-12,17446,73.0,5.0,,29.21,421.0,0.017003,800.0
4216543,2019-12,17447,73.0,5.0,,33.2987,737.0,0.019701,500.0
4216544,2019-12,17449,73.0,5.0,,25.03,38628.0,0.015561000000000004,25350.0
4216545,2019-12,17450,73.0,5.0,,17.81,5181.0,0.026059,10500.0
4216546,2019-12,17453,73.0,5.0,,20.3416,576.0,-0.002961,200.0
4216547,2019-12,17454,73.0,5.0,,50.71,9319.0,0.023566,1750.0
4216548,2019-12,17456,73.0,5.0,,49.8301,4669.0,0.020795,3700.0
4216549,2019-12,17457,73.0,5.0,,51.79,7730.0,0.011361,3600.0
4216550,2019-12,17459,73.0,5.0,,38.1,757.0,0.055085,800.0
4216551,2019-12,17460,73.0,5.0,,68.85,1403.0,0.056685,550.0
4216552,2019-12,17461,73.0,5.0,,50.25,203099.0,0.0024460000000000003,128650.0
4216553,2019-12,17462,73.0,5.0,,27.956999999999997,553.0,0.033068,200.0
4216554,2019-12,17463,73.0,5.0,,27.55,993.0,0.028265,200.0
4216555,2019-12,17464,73.0,5.0,,32.63,1564.0,0.0327,600.0
4216556,2019-12,17465,73.0,5.0,,26.4706,113.0,0.020106,200.0
4216557,2019-12,17466,73.0,5.0,,31.2912,1850.0,0.024962,450.0
4216558,2019-12,17467,73.0,5.0,,28.5653,536.0,0.027571,300.0
4216559,2019-12,17468,73.0,5.0,,32.0,774.0,0.026252,300.0
4216560,2019-12,17469,73.0,5.0,,50.1,7958.0,0.001174,4500.0
4216561,2019-12,17473,73.0,5.0,,25.545,17689.0,0.028298,16350.0
4216562,2019-12,17476,73.0,5.0,,45.55,8014.0,0.087383,10100.0
4216563,2019-12,17477,73.0,5.0,,30.44,4560.0,0.0854,8700.0
4216564,2019-12,17478,11.0,1.0,,273.04999,254561.0,0.03174,244400.0
4216565,2019-12,17479,73.0,5.0,,50.33,128908.0,0.002274,52100.0
4216566,2019-12,17480,73.0,5.0,,62.71,7446.0,0.028937,7200.0
4216567,2019-12,17483,73.0,5.0,,51.695,4317.0,0.004674,1750.0
4216568,2019-12,17484,73.0,5.0,,50.75,1251.0,0.020554,700.0
4216569,2019-12,17485,73.0,5.0,,48.14,3564.0,0.022078,1050.0
4216570,2019-12,17488,73.0,5.0,,22.8148,2030.0,0.12791,800.0
4216571,2019-12,17489,73.0,5.0,,25.82,7416.0,0.002631,8750.0
4216572,2019-12,17490,73.0,5.0,,35.47,25228.0,0.012057,13800.0
4216573,2019-12,17491,73.0,5.0,,60.335,3269.0,0.03823,1150.0
4216574,2019-12,17504,73.0,5.0,,29.2208,59.0,0.024795,300.0
4216575,2019-12,17506,73.0,5.0,,54.79,50781.0,-0.0043560000000000005,43000.0
4216576,2019-12,17512,73.0,5.0,,28.92,8029.0,0.028976,3900.0
4216577,2019-12,17513,73.0,5.0,,26.44,5065.0,0.00289,4550.0
4216578,2019-12,17514,73.0,5.0,,28.66,350.0,0.033124,250.0
4216579,2019-12,17517,73.0,5.0,,41.1,75769.0,0.022908,69450.0
4216580,2019-12,17518,73.0,5.0,,30.7,951.0,0.028752,400.0
4216581,2019-12,17519,73.0,5.0,,50.43,474930.0,0.002578,202700.0
4216582,2019-12,17520,73.0,5.0,,50.03,5391.0,0.008166,3400.0
4216583,2019-12,17521,73.0,5.0,,51.77,5629.0,0.016269,3300.0
4216584,2019-12,17522,73.0,4.0,,26.5099,89.0,0.086134,300.0
4216585,2019-12,17524,73.0,5.0,,-27.76,35.0,0.033270999999999995,200.0
4216586,2019-12,17525,73.0,5.0,,31.8673,28.0,0.016961,250.0
4216587,2019-12,17526,73.0,5.0,,26.7,3783.0,0.007793,2280.0
4216588,2019-12,17527,73.0,5.0,,25.94,194.0,0.033667,240.0
4216589,2019-12,17528,73.0,5.0,,34.9957,750.0,0.061869000000000014,450.0
4216590,2019-12,17529,73.0,5.0,,50.645,127.0,0.004145,350.0
4216591,2019-12,17530,73.0,5.0,,30.88,9792.0,0.01998,6950.0
4216592,2019-12,17533,73.0,5.0,,24.92,10236.0,0.006597,10050.0
4216593,2019-12,17534,73.0,5.0,,28.36,2530.0,0.030309,2450.0
4216594,2019-12,17540,73.0,5.0,,41.44,4856.0,0.029413,3000.0
4216595,2019-12,17541,73.0,5.0,,32.8,4665.0,0.022879,4000.0
4216596,2019-12,17542,73.0,5.0,,35.27,3335.0,0.015166999999999996,1650.0
4216597,2019-12,17543,73.0,5.0,,30.2209,4168.0,0.017125,1700.0
4216598,2019-12,17544,73.0,5.0,,31.16,6003.0,0.027829000000000003,6350.0
4216599,2019-12,17545,73.0,5.0,,30.23,3193.0,-0.009067,1850.0
4216600,2019-12,17546,73.0,5.0,,26.9598,7011.0,0.031124,2000.0
4216601,2019-12,17547,73.0,5.0,,27.3048,3432.0,0.07467,2300.0
4216602,2019-12,17561,73.0,5.0,,33.46,117404.0,0.02821,91850.0
4216603,2019-12,17562,73.0,5.0,,30.73,17684.0,0.027755,20250.0
4216604,2019-12,17563,73.0,5.0,,40.34,14289.0,0.038897,17200.0
4216605,2019-12,17565,73.0,5.0,,31.44,6241.0,0.03017,6600.0
4216606,2019-12,17568,73.0,5.0,,24.03,3415.0,0.026724,2700.0
4216607,2019-12,17569,73.0,5.0,,27.09,1495.0,0.028264,1700.0
4216608,2019-12,17570,73.0,5.0,,27.4458,785.0,0.042011,1250.0
4216609,2019-12,17571,73.0,5.0,,31.07,5031.0,0.011869,8000.0
4216610,2019-12,17572,73.0,5.0,,15.0,5748.0,0.023295,300.0
4216611,2019-12,17573,73.0,5.0,,14.04,733.0,0.01573,300.0
4216612,2019-12,17575,73.0,5.0,,13.75,2156.0,0.010017,600.0
4216613,2019-12,17576,73.0,5.0,,12.84,981.0,0.011786,300.0
4216614,2019-12,17577,73.0,5.0,,24.99,566.0,0.007120000000000001,450.0
4216615,2019-12,17578,73.0,5.0,,25.3652,25.0,0.033477,100.0
4216616,2019-12,17579,73.0,5.0,,28.7122,17.0,0.026381,100.0
4216617,2019-12,17580,73.0,5.0,,32.07,17.0,0.026879000000000004,100.0
4216618,2019-12,17581,73.0,5.0,,31.9225,37.0,0.03375,50.0
4216619,2019-12,17583,73.0,5.0,,30.24,596.0,0.024157,500.0
4216620,2019-12,17584,73.0,5.0,,29.0936,64.0,0.028263,150.0
4216621,2019-12,17586,73.0,5.0,,28.1915,539.0,0.021045,500.0
4216622,2019-12,17587,73.0,5.0,,24.74,1556.0,0.035541,1150.0
4216623,2019-12,17588,73.0,5.0,,30.0546,440.0,0.035561,25600.0
4216624,2019-12,17589,73.0,5.0,,100.6747,704.0,0.008226,500.0
4216625,2019-12,17591,73.0,5.0,,22.1319,2809.0,0.101831,575.0
4216626,2019-12,17592,73.0,5.0,,39.245,164.0,-0.002611,75.0
4216627,2019-12,17593,73.0,5.0,,77.345,2898.0,0.022509,3450.0
4216628,2019-12,17594,73.0,5.0,,75.2739,52.0,0.011296,100.0
4216629,2019-12,17595,73.0,5.0,,60.04,561.0,0.054191,350.0
4216630,2019-12,17598,73.0,5.0,,34.5622,177.0,0.025332,590.0
4216631,2019-12,17599,73.0,5.0,,65.44,1706.0,0.021935,1675.0
4216632,2019-12,17600,73.0,5.0,,38.27,93.0,0.010668,125.0
4216633,2019-12,17601,73.0,5.0,,24.98,6861.0,0.029764,3750.0
4216634,2019-12,17602,73.0,5.0,,38.81,9829.0,0.028993,850.0
4216635,2019-12,17605,73.0,5.0,,31.5574,2956.0,0.005355,225.0
4216636,2019-12,17606,73.0,5.0,,26.8262,6725.0,0.028998000000000006,525.0
4216637,2019-12,17607,73.0,5.0,,49.47,4425.0,0.000209,2650.0
4216638,2019-12,17608,73.0,5.0,,51.195,2443.0,0.015828000000000002,1525.0
4216639,2019-12,17610,73.0,5.0,,39.31,2797.0,0.019025,3225.0
4216640,2019-12,17613,73.0,5.0,,27.1308,270.0,0.030113,475.0
4216641,2019-12,17614,73.0,5.0,,10.24,6578.0,0.015759,7075.0
4216642,2019-12,17615,73.0,5.0,,-23.81,125.0,0.02306,250.0
4216643,2019-12,17620,73.0,5.0,,89.1085,175.0,0.036087,475.0
4216644,2019-12,17621,73.0,5.0,,91.84,2674.0,0.016939,1075.0
4216645,2019-12,17622,73.0,5.0,,86.2756,349.0,0.017133000000000002,375.0
4216646,2019-12,17623,73.0,5.0,,81.25,1548.0,0.02545,1125.0
4216647,2019-12,17624,73.0,5.0,,86.5463,163.0,0.032046,275.0
4216648,2019-12,17625,73.0,5.0,,78.47,502.0,0.045417,1100.0
4216649,2019-12,17626,73.0,5.0,,31.9468,3130.0,0.041986,3550.0
4216650,2019-12,17627,73.0,5.0,,50.575,499.0,0.015311000000000003,400.0
4216651,2019-12,17628,73.0,5.0,,50.81,557.0,0.003714,200.0
4216652,2019-12,17629,73.0,5.0,,52.125,1523.0,0.017286000000000003,700.0
4216653,2019-12,17630,73.0,5.0,,52.365,2016.0,0.002719,300.0
4216654,2019-12,17631,73.0,5.0,,32.85,1490.0,0.067066,1800.0
4216655,2019-12,17632,73.0,5.0,,30.1475,79.0,0.029597,450.0
4216656,2019-12,17633,73.0,5.0,,30.3,5970.0,0.023248,8550.0
4216657,2019-12,17634,73.0,5.0,,32.9151,2083.0,0.040661,1400.0
4216658,2019-12,17635,73.0,5.0,,26.541999999999998,36.0,0.00829,50.0
4216659,2019-12,17636,73.0,5.0,,20.348,551.0,-0.016373,250.0
4216660,2019-12,17637,73.0,5.0,,28.0558,3184.0,0.041832,1300.0
4216661,2019-12,17644,73.0,5.0,,26.2878,834.0,0.033020999999999995,1200.0
4216662,2019-12,17645,73.0,5.0,,50.31,1891.0,0.002704,1500.0
4216663,2019-12,17648,73.0,5.0,,-20.09,11.0,0.006564,50.0
4216664,2019-12,17649,73.0,5.0,,31.94,10834.0,0.011568,6250.0
4216665,2019-12,17650,73.0,5.0,,27.49,4699.0,0.033779,4450.0
4216666,2019-12,17651,73.0,5.0,,,808.0,,1350.0
4216667,2019-12,17652,73.0,5.0,,17.713,423.0,0.029116000000000006,550.0
4216668,2019-12,17653,73.0,5.0,,51.8305,1627.0,0.026809,900.0
4216669,2019-12,17656,73.0,5.0,,47.31,17505.0,0.031763,7600.0
4216670,2019-12,17657,73.0,5.0,,35.15,756785.0,0.02097,158400.0
4216671,2019-12,17658,73.0,5.0,,35.94,8166.0,0.003181,8000.0
4216672,2019-12,17659,73.0,5.0,,28.255,2425.0,0.029804,2025.0
4216673,2019-12,17660,73.0,5.0,,27.3153,3845.0,0.028574,2375.0
4216674,2019-12,17665,73.0,5.0,,60.49,484.0,0.06234600000000001,700.0
4216675,2019-12,17666,73.0,5.0,,44.37,7071.0,0.081853,2550.0
4216676,2019-12,17667,73.0,5.0,,25.16,2310.0,0.081604,950.0
4216677,2019-12,17668,73.0,5.0,,25.66,299.0,0.000467,1000.0
4216678,2019-12,17669,73.0,5.0,,25.5361,16.0,0.07634400000000001,100.0
4216679,2019-12,17672,11.0,1.0,,11.62,486610.0,-0.175302,289533.0
4216680,2019-12,17673,11.0,1.0,,,270881.0,,105593.0
4216681,2019-12,17674,73.0,5.0,,101.925,1794.0,0.008412000000000001,1250.0
4216682,2019-12,17676,12.0,1.0,,25.58,219372.0,0.035208,169150.0
4216683,2019-12,17677,11.0,1.0,,600.0,139.0,0.019368,207.0
4216684,2019-12,17678,12.0,3.0,,16.9348,2268.0,-0.179516,21316.0
4216685,2019-12,17679,11.0,3.0,,24.93,2596.0,0.013415,13278.0
4216686,2019-12,17680,11.0,3.0,,1.7,3051.0,-0.050279,17245.0
4216687,2019-12,17683,11.0,3.0,,16.94,39411.0,0.016807,114165.0
4216688,2019-12,17684,11.0,3.0,,10.98,13904.0,0.213246,40447.0
4216689,2019-12,17685,11.0,3.0,,74.11,441118.0,0.040725,176000.0
4216690,2019-12,17686,73.0,3.0,,14.7919,1708.0,0.051068,1050.0
4216691,2019-12,17688,11.0,3.0,,42.4,40730.0,0.046397,15206.0
4216692,2019-12,17690,11.0,3.0,,0.97,257011.0,0.8653850000000001,30719.0
4216693,2019-12,17691,11.0,3.0,,20.28,61612.0,0.017561,37759.0
4216694,2019-12,17692,11.0,3.0,,25.16,2397.0,0.028991000000000006,7718.0
4216695,2019-12,17693,12.0,3.0,,2.5664,2816.0,-0.042388,23535.0
4216696,2019-12,17694,31.0,3.0,,35.67,11162.0,0.164925,8943.0
4216697,2019-12,17695,11.0,3.0,,1.88,28710.0,-0.104762,27883.0
4216698,2019-12,17696,11.0,3.0,,-10.475,20328.0,0.004314,21563.0
4216699,2019-12,17699,73.0,3.0,,32.28,161.0,0.017514,100.0
4216700,2019-12,17700,11.0,1.0,,67.88,142926.0,0.124586,143978.0
4216701,2019-12,17701,11.0,1.0,,44.92,279023.0,-0.05292,117478.0
4216702,2019-12,17702,73.0,4.0,,30.01,1306.0,0.028723,3700.0
4216703,2019-12,17703,73.0,4.0,,13.12,11206.0,0.065434,1700.0
4216704,2019-12,17704,73.0,4.0,,20.98,3662.0,0.001829,3250.0
4216705,2019-12,17705,73.0,4.0,,45.1119,935.0,0.046723,600.0
4216706,2019-12,17706,73.0,4.0,,50.04,68202.0,0.003346,15925.0
4216707,2019-12,17707,73.0,4.0,,54.19,6494.0,0.001605,3800.0
4216708,2019-12,17708,73.0,4.0,,50.38,101311.0,0.002064,54300.0
4216709,2019-12,17709,73.0,4.0,,32.1265,111.0,0.05808500000000001,400.0
4216710,2019-12,17710,73.0,4.0,,41.13,19840.0,0.047804,17480.0
4216711,2019-12,17712,73.0,4.0,,10.18,12161.0,0.070173,4900.0
4216712,2019-12,17713,73.0,4.0,,28.9056,2628.0,0.04001,4850.0
4216713,2019-12,17715,73.0,4.0,,14.2757,7521.0,0.015065,4340.0
4216714,2019-12,17716,73.0,4.0,,27.48,2803.0,0.088543,1960.0
4216715,2019-12,17717,73.0,4.0,,12.22,1668.0,0.017481,2480.0
4216716,2019-12,17720,73.0,4.0,,39.43,2965.0,0.023809,2250.0
4216717,2019-12,17721,73.0,4.0,,72.18,1056.0,0.016766999999999997,1150.0
4216718,2019-12,17722,73.0,4.0,,76.94,2882.0,0.023538,4050.0
4216719,2019-12,17723,73.0,4.0,,69.89,2384.0,0.037603,3000.0
4216720,2019-12,17724,73.0,4.0,,118.13,1236.0,0.047579,1500.0
4216721,2019-12,17725,73.0,4.0,,56.81,333.0,0.033501,550.0
4216722,2019-12,17726,11.0,1.0,,72.54,220493.0,-0.044269,135527.0
4216723,2019-12,17728,73.0,4.0,,68.95,1629.0,0.015829,2300.0
4216724,2019-12,17729,73.0,4.0,,153.2,1008.0,0.016272,2550.0
4216725,2019-12,17730,73.0,4.0,,67.49,308.0,0.030302,1250.0
4216726,2019-12,17731,73.0,4.0,,233.39,4324.0,0.029272000000000006,4051.0
4216727,2019-12,17732,73.0,4.0,,23.41,4754.0,0.028727,13000.0
4216728,2019-12,17733,73.0,4.0,,69.27,29660.0,0.024028,15503.0
4216729,2019-12,17736,73.0,4.0,,126.78,12804.0,0.02265,21350.0
4216730,2019-12,17737,73.0,4.0,,106.28,5897.0,0.036036,3650.0
4216731,2019-12,17738,73.0,4.0,,198.05569,5708.0,0.028967000000000007,9150.0
4216732,2019-12,17739,73.0,4.0,,31.42,4668.0,0.004856,1150.0
4216733,2019-12,17740,73.0,4.0,,116.01,1211.0,0.033683,1250.0
4216734,2019-12,17741,73.0,4.0,,135.60001,1821.0,0.012032,1800.0
4216735,2019-12,17743,11.0,1.0,,69.1,541462.0,0.016176,183675.0
4216736,2019-12,17744,73.0,4.0,,221.47,3580.0,0.023037,3550.0
4216737,2019-12,17745,73.0,4.0,,46.87,5808.0,0.014262,5900.0
4216738,2019-12,17746,73.0,4.0,,115.72,104100.0,0.027042,144903.0
4216739,2019-12,17747,73.0,4.0,,47.87,5643.0,0.102531,2800.0
4216740,2019-12,17748,73.0,4.0,,145.95,3612.0,0.029426,3500.0
4216741,2019-12,17749,73.0,4.0,,111.24,1640.0,0.030072,950.0
4216742,2019-12,17750,11.0,1.0,,137.55,264596.0,0.01643,342806.0
4216743,2019-12,17754,73.0,4.0,,50.54,1036.0,0.041495,2050.0
4216744,2019-12,17757,73.0,4.0,,,38409.0,,40650.0
4216745,2019-12,17758,73.0,4.0,,,16140.0,,27100.0
4216746,2019-12,17759,73.0,3.0,,21.29,81975.0,0.00256,84300.0
4216747,2019-12,17760,73.0,3.0,,23.93,57582.0,0.005078,49100.0
4216748,2019-12,17761,73.0,3.0,,21.24,95576.0,0.002426,83250.0
4216749,2019-12,17764,73.0,4.0,,55.72,3363.0,0.014523,5100.0
4216750,2019-12,17765,73.0,3.0,,20.95,9028.0,0.0043630000000000006,4800.0
4216751,2019-12,17766,73.0,3.0,,20.56,17268.0,0.005748,8250.0
4216752,2019-12,17767,73.0,3.0,,24.675,60499.0,0.009987,41700.0
4216753,2019-12,17768,73.0,3.0,,21.47,23623.0,0.006804000000000001,18450.0
4216754,2019-12,17771,73.0,3.0,,25.495,14081.0,0.018895,5200.0
4216755,2019-12,17772,73.0,3.0,,21.47,74093.0,0.005529999999999999,36900.0
4216756,2019-12,17773,73.0,3.0,,26.14,24052.0,0.019393,12300.0
4216757,2019-12,17774,73.0,3.0,,21.31,66871.0,0.00499,46350.0
4216758,2019-12,17775,73.0,3.0,,24.45,44895.0,0.01313,27200.0
4216759,2019-12,17776,73.0,3.0,,21.505,70342.0,0.004433,73050.0
4216760,2019-12,17778,11.0,1.0,,339590.0,56.0,0.027519,708.0
4216761,2019-12,17779,73.0,4.0,,25.9687,233.0,0.005255,4650.0
4216762,2019-12,17780,73.0,4.0,,25.72,1225.0,0.052167,1150.0
4216763,2019-12,17781,12.0,1.0,,-10.35,1397.0,0.000967,20000.0
4216764,2019-12,17782,12.0,1.0,,149.55,214514.0,0.049106,183721.0
4216765,2019-12,17783,11.0,1.0,,33.78,139797.0,0.322631,77464.0
4216766,2019-12,17787,11.0,1.0,,24.78,656722.0,0.0016170000000000002,489330.0
4216767,2019-12,17788,11.0,3.0,,17.21,252046.0,0.012949,101792.0
4216768,2019-12,17789,18.0,1.0,,10.68,74304.0,0.076162,57320.0
4216769,2019-12,17790,11.0,3.0,,26.41,132166.0,-0.059138,36701.0
4216770,2019-12,17791,48.0,1.0,,0.7676,80458.0,0.128824,43178.0
4216771,2019-12,17792,11.0,1.0,,26.44,187268.0,-0.039159,161774.0
4216772,2019-12,17794,11.0,1.0,,62.81,150606.0,0.089246,95167.0
4216773,2019-12,17795,11.0,3.0,,8.9,141977.0,0.196237,66412.0
4216774,2019-12,17796,11.0,1.0,,2.04,72538.0,0.369127,131732.0
4216775,2019-12,17797,12.0,3.0,,7.8,389.0,-0.046455,2280.0
4216776,2019-12,17798,11.0,3.0,,26.96,6100.0,0.184534,11656.0
4216777,2019-12,17799,11.0,1.0,,74.21,37524.0,0.0458,24063.0
4216778,2019-12,17800,11.0,3.0,,22.74,10715.0,0.035519,12937.0
4216779,2019-12,17801,11.0,3.0,,16.87,84610.0,-0.14798,32705.0
4216780,2019-12,17802,11.0,3.0,,23.0,7696.0,0.007005,16140.0
4216781,2019-12,17803,11.0,3.0,,5.86,1677.0,-0.094281,11325.0
4216782,2019-12,17805,73.0,3.0,,17.9,1840.0,0.036067,2550.0
4216783,2019-12,17808,31.0,3.0,,2.03,451906.0,-0.468586,5695.0
4216784,2019-12,17809,12.0,3.0,,5.0,23292.0,0.818182,13913.0
4216785,2019-12,17810,73.0,3.0,,21.13,2394.0,0.023815,3550.0
4216786,2019-12,17811,11.0,3.0,,4.06,16624.0,-0.099778,32086.0
4216787,2019-12,17812,11.0,3.0,,11.33,42696.0,0.034703,64392.0
4216788,2019-12,17813,11.0,3.0,,0.55,15859.0,0.110438,17922.0
4216789,2019-12,17816,12.0,3.0,,4.5,154492.0,0.883476,14869.0
4216790,2019-12,17817,12.0,3.0,,11.06,60072.0,0.038498,19189.0
4216791,2019-12,17818,11.0,3.0,,37.84,8094.0,0.060835,23482.0
4216792,2019-12,17819,11.0,3.0,,10.37,44081.0,0.003872,37806.0
4216793,2019-12,17820,31.0,3.0,,8.2604,908.0,0.079791,513.0
4216794,2019-12,17821,11.0,3.0,,13.18,33978.0,0.548766,29678.0
4216795,2019-12,17825,11.0,3.0,,7.21,54654.0,-0.066062,45942.0
4216796,2019-12,17826,11.0,3.0,,2.0,38246.0,0.098901,8046.0
4216797,2019-12,17827,12.0,1.0,,21.09,1523652.0,0.134481,348567.0
4216798,2019-12,17828,73.0,4.0,,26.355,9587.0,0.023078,3700.0
4216799,2019-12,17830,11.0,1.0,,149.75999,562886.0,0.009573,863098.0
4216800,2019-12,17832,31.0,1.0,,17.95,851093.0,-0.149289,15000.0
4216801,2019-12,17833,73.0,4.0,,32.58,13638.0,0.051588,6050.0
4216802,2019-12,17834,73.0,4.0,,33.31,4048.0,-0.022517,1200.0
4216803,2019-12,17835,73.0,4.0,,27.45,612.0,-0.031262,50.0
4216804,2019-12,17836,71.0,1.0,,5.3825,17533.0,-0.051818,12166.0
4216805,2019-12,17837,73.0,4.0,,30.8,29584.0,0.103637,14408.0
4216806,2019-12,17838,73.0,4.0,,28.6287,1285.0,0.048138,2250.0
4216807,2019-12,17839,73.0,4.0,,52.58,17979.0,0.053179,10900.0
4216808,2019-12,17840,73.0,4.0,,25.2009,2915.0,0.065174,2200.0
4216809,2019-12,17842,73.0,4.0,,39.4814,814.0,0.08123,2351.0
4216810,2019-12,17843,73.0,4.0,,48.09,1755.0,0.062327,3373.0
4216811,2019-12,17845,73.0,3.0,,24.8,6762.0,0.020107,3600.0
4216812,2019-12,17846,73.0,4.0,,88.0,555.0,0.004479,325.0
4216813,2019-12,17847,73.0,4.0,,18.235,411.0,0.048848,300.0
4216814,2019-12,17848,44.0,1.0,,13.56,879.0,0.004519,5683.0
4216815,2019-12,17851,73.0,5.0,,26.7534,173.0,0.008598,300.0
4216816,2019-12,17852,73.0,5.0,,28.09,607.0,0.047473,525.0
4216817,2019-12,17853,73.0,5.0,,40.89,2018.0,0.00441,1850.0
4216818,2019-12,17854,12.0,3.0,,1.56,9450191.0,-0.5243909999999999,2231.0
4216819,2019-12,17855,11.0,1.0,,73.25,125961.0,-0.061258000000000014,76942.0
4216820,2019-12,17856,73.0,4.0,,33.53,5435.0,0.016996,3700.0
4216821,2019-12,17859,11.0,1.0,,15.62,68101.0,-0.035207,111399.0
